"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"mem_cgroup_page_lruvec","0.186448","616200000","0.586498","0.747312","vmlinux","mem_cgroup_page_lruvec","[Unknown]","0xffffffff812483b0"
"tag_pages_for_writeback","0.183441","319800000","1.05691","0.710383","vmlinux","tag_pages_for_writeback","[Unknown]","0xffffffff811caa50"
"sync_regs","0.179431","75400000","5.31034","0.860335","vmlinux","sync_regs","[Unknown]","0xffffffff8102c420"
"alloc_buffer_head","0.179431","187200000","1.22222","0.49162","vmlinux","alloc_buffer_head","[Unknown]","0xffffffff81292f60"
"__fsnotify_parent","0.178429","405600000","0.724359","0.634831","vmlinux","__fsnotify_parent","[Unknown]","0xffffffff8129f560"
"try_charge","0.177427","62400000","4.54167","0.615819","vmlinux","try_charge","[Unknown]","0xffffffff81245460"
"__fput","0.175422","93600000","5.22222","1.07429","vmlinux","__fput","[Unknown]","0xffffffff8125a830"
"unlock_page_memcg","0.172415","195000000","2.05333","0.895349","vmlinux","unlock_page_memcg","[Unknown]","0xffffffff81243910"
"update_cfs_group","0.169407","57200000","4.95455","0.64497","vmlinux","update_cfs_group","[Unknown]","0xffffffff810ba1b0"
"rw_verify_area","0.168405","166400000","1.59375","0.607143","vmlinux","rw_verify_area","[Unknown]","0xffffffff81257740"
"schedule","0.168405","26000000","8.8","0.52381","vmlinux","schedule","[Unknown]","0xffffffff819096a0"
"__x86_indirect_thunk_r10","0.167402","109200000","4.21429","1.05988","vmlinux","__x86_indirect_thunk_r10","[Unknown]","0xffffffff81c03120"
"__page_cache_alloc","0.167402","304200000","0.91453","0.640719","vmlinux","__page_cache_alloc","[Unknown]","0xffffffff811bb0c0"
"get_empty_filp","0.1664","57200000","9","1.19277","vmlinux","get_empty_filp","[Unknown]","0xffffffff8125aab0"
"__x64_sys_nanosleep","0.163393","31200000","7.41667","0.546012","vmlinux","__x64_sys_nanosleep","[Unknown]","0xffffffff81100c70"
"uncharge_page","0.161388","884000000","0.405882","0.857143","vmlinux","uncharge_page","[Unknown]","0xffffffff812472e0"
"PageHuge","0.159383","876200000","0.465875","0.987421","vmlinux","PageHuge","[Unknown]","0xffffffff8121cec0"
"ext4_write_checks","0.158381","106600000","3","0.778481","vmlinux","ext4_write_checks","[Unknown]","0xffffffff812f1d50"
"smp_call_function_single","0.157378","145600000","3.25","1.15924","vmlinux","smp_call_function_single","[Unknown]","0xffffffff81115710"
"memcg_check_events","0.156376","356200000","0.846715","0.74359","vmlinux","memcg_check_events","[Unknown]","0xffffffff81246520"
"native_write_msr","0.156376","10400000","20","0.512821","vmlinux","native_write_msr","[Unknown]","0xffffffff810638a0"
"load_new_mm_cr3","0.152366","49400000","5.10526","0.638158","vmlinux","load_new_mm_cr3","[Unknown]","0xffffffff81071730"
"__inc_numa_state","0.151364","252200000","0.876289","0.562914","vmlinux","__inc_numa_state","[Unknown]","0xffffffff811e4dd0"
"vma_compute_subtree_gap","0.149359","377000000","1.37241","1.33557","vmlinux","vma_compute_subtree_gap","[Unknown]","0xffffffff812000b0"
"__radix_tree_preload","0.148357","262600000","0.950495","0.648649","vmlinux","__radix_tree_preload","[Unknown]","0xffffffff818efd60"
"cpuacct_charge","0.148357","31200000","7.08333","0.574324","vmlinux","cpuacct_charge","[Unknown]","0xffffffff810d32c0"
"radix_tree_clear_tags","0.146352","460200000","0.649718","0.787671","vmlinux","radix_tree_clear_tags","[Unknown]","0xffffffff818f23b0"
"mmap_region","0.146352","231400000","1.5618","0.952055","vmlinux","mmap_region","[Unknown]","0xffffffff81203b10"
"mem_cgroup_uncharge_list","0.144347","293800000","1","0.784722","vmlinux","mem_cgroup_uncharge_list","[Unknown]","0xffffffff81249960"
"timerqueue_add","0.138333","39000000","4.46667","0.485507","vmlinux","timerqueue_add","[Unknown]","0xffffffff818f75e0"
"down_write","0.138333","96200000","3.27027","0.876812","vmlinux","down_write","[Unknown]","0xffffffff8190bef0"
"kmem_cache_alloc_trace","0.133321","122200000","2.40426","0.849624","vmlinux","kmem_cache_alloc_trace","[Unknown]","0xffffffff8122f870"
"ext4_data_block_valid","0.132318","96200000","2.2973","0.643939","vmlinux","ext4_data_block_valid","[Unknown]","0xffffffff812e58d0"
"_vm_normal_page","0.131316","1151800000","0.282167","0.954198","vmlinux","_vm_normal_page","[Unknown]","0xffffffff811f7bb0"
"hrtimer_nanosleep","0.131316","39000000","4","0.458015","vmlinux","hrtimer_nanosleep","[Unknown]","0xffffffff81100940"
"memcmp","0.129311","371800000","0.783217","0.868217","vmlinux","memcmp","[Unknown]","0xffffffff818f7130"
"timespec_trunc","0.129311","241800000","0.913978","0.658915","vmlinux","timespec_trunc","[Unknown]","0xffffffff810fb100"
"__es_tree_search","0.126304","46800000","4.16667","0.595238","vmlinux","__es_tree_search","[Unknown]","0xffffffff812f0440"
"inode_reserved_space","0.126304","18200000","9.57143","0.531746","vmlinux","inode_reserved_space","[Unknown]","0xffffffff812c5520"
"call_filldir","0.125301","496600000","0.518325","0.792","vmlinux","call_filldir","[Unknown]","0xffffffff812e5ac0"
"page_mapped","0.124299","455000000","0.548571","0.774194","vmlinux","page_mapped","[Unknown]","0xffffffff811e2490"
"__ext4_check_dir_entry","0.122294","951600000","0.333333","1","vmlinux","__ext4_check_dir_entry","[Unknown]","0xffffffff812e5d00"
"page_mkclean","0.121292","579800000","0.363229","0.669421","vmlinux","page_mkclean","[Unknown]","0xffffffff8120be00"
"account_entity_dequeue","0.119287","70200000","2.40741","0.546218","vmlinux","account_entity_dequeue","[Unknown]","0xffffffff810b9ba0"
"ext4_get_reserved_space","0.117282","28600000","7.18182","0.675214","vmlinux","ext4_get_reserved_space","[Unknown]","0xffffffff812ff150"
"crc16","0.115277","124800000","1.77083","0.73913","vmlinux","crc16","[Unknown]","0xffffffff814654d0"
"apparmor_file_permission","0.114275","296400000","0.614035","0.614035","vmlinux","apparmor_file_permission","[Unknown]","0xffffffff813e4a80"
"__calc_delta","0.114275","49400000","2.73684","0.45614","vmlinux","__calc_delta","[Unknown]","0xffffffff810b5650"
"__inc_node_page_state","0.114275","122200000","1.23404","0.508772","vmlinux","__inc_node_page_state","[Unknown]","0xffffffff811e49e0"
"__update_idle_core","0.111268","26000000","6.7","0.603604","vmlinux","__update_idle_core","[Unknown]","0xffffffff810bf5d0"
"mpage_submit_page","0.110265","158600000","1.31148","0.727273","vmlinux","mpage_submit_page","[Unknown]","0xffffffff812fd590"
"bio_add_page","0.109263","273000000","0.619048","0.59633","vmlinux","bio_add_page","[Unknown]","0xffffffff81414b00"
"__jbd2_journal_file_buffer","0.106255","70200000","2.55556","0.650943","vmlinux","__jbd2_journal_file_buffer","[Unknown]","0xffffffff8133f170"
"native_flush_tlb_one_user","0.106255","13000000","21.6","1.01887","vmlinux","native_flush_tlb_one_user","[Unknown]","0xffffffff81063980"
"hrtimer_start_range_ns","0.106255","67600000","2.34615","0.575472","vmlinux","hrtimer_start_range_ns","[Unknown]","0xffffffff81100130"
"ext4_search_dir","0.105253","239200000","0.793478","0.695238","vmlinux","ext4_search_dir","[Unknown]","0xffffffff81317450"
"ext4_readdir","0.104251","273000000","1","1.00962","vmlinux","ext4_readdir","[Unknown]","0xffffffff812e5e40"
"bio_advance","0.103248","356200000","0.372263","0.495146","vmlinux","bio_advance","[Unknown]","0xffffffff814151f0"
"native_flush_tlb","0.102246","44200000","6.82353","1.13725","vmlinux","native_flush_tlb","[Unknown]","0xffffffff81063a30"
"ext4_releasepage","0.102246","647400000","0.349398","0.852941","vmlinux","ext4_releasepage","[Unknown]","0xffffffff812fcd70"
"htree_dirblock_to_tree","0.100241","366600000","0.631206","0.89","vmlinux","htree_dirblock_to_tree","[Unknown]","0xffffffff813161b0"
"__x86_indirect_thunk_r12","0.0982362","465400000","0.284916","0.520408","vmlinux","__x86_indirect_thunk_r12","[Unknown]","0xffffffff81c03160"
"jbd2_journal_try_to_free_buffers","0.0972338","717600000","0.391304","1.1134","vmlinux","jbd2_journal_try_to_free_buffers","[Unknown]","0xffffffff8133f070"
"__cmpxchg_double_slab.isra.56","0.0972338","182000000","1.34286","0.969072","vmlinux","__cmpxchg_double_slab.isra.56","[Unknown]","0xffffffff8122d9c0"
"__wake_up_bit","0.095229","26000000","6","0.631579","vmlinux","__wake_up_bit","[Unknown]","0xffffffff810c9e40"
"shmem_mapping","0.0932241","278200000","0.448598","0.516129","vmlinux","shmem_mapping","[Unknown]","0xffffffff811e18c0"
"down_read_trylock","0.0912193","267800000","0.776699","0.879121","vmlinux","down_read_trylock","[Unknown]","0xffffffff810d3d20"
"path_openat","0.0892145","150800000","1.44828","0.94382","vmlinux","path_openat","[Unknown]","0xffffffff81268310"
"dequeue_entity","0.0882121","46800000","3.11111","0.636364","vmlinux","dequeue_entity","[Unknown]","0xffffffff810bb440"
"put_prev_task_fair","0.0862073","44200000","2.05882","0.406977","vmlinux","put_prev_task_fair","[Unknown]","0xffffffff810bca10"
"ext4_getattr","0.0862073","5200000","57","1.32558","vmlinux","ext4_getattr","[Unknown]","0xffffffff81301b00"
"ktime_get","0.0862073","10400000","10","0.465116","vmlinux","ktime_get","[Unknown]","0xffffffff811026e0"
"account_page_cleaned","0.0842024","187200000","1.26389","1.08333","vmlinux","account_page_cleaned","[Unknown]","0xffffffff811cd980"
"deactivate_task","0.0842024","15600000","8","0.571429","vmlinux","deactivate_task","[Unknown]","0xffffffff810af9e0"
"__activate_page","0.0832","306800000","0.805085","1.14458","vmlinux","__activate_page","[Unknown]","0xffffffff811cf480"
"set_root","0.0832","75400000","2.75862","0.963855","vmlinux","set_root","[Unknown]","0xffffffff812637c0"
"policy_node","0.0832","54600000","2.38095","0.60241","vmlinux","policy_node","[Unknown]","0xffffffff81222ba0"
"get_partial_node.isra.75","0.0832","65000000","2.4","0.722892","vmlinux","get_partial_node.isra.75","[Unknown]","0xffffffff8122e440"
"__call_rcu.constprop.70","0.0821976","130000000","1.62","0.987805","vmlinux","__call_rcu.constprop.70","[Unknown]","0xffffffff810f5680"
"inode_permission","0.0801928","314600000","0.710744","1.075","vmlinux","inode_permission","[Unknown]","0xffffffff81264550"
"__slab_alloc","0.0801928","104000000","1.1","0.55","vmlinux","__slab_alloc","[Unknown]","0xffffffff8122eb10"
"mem_cgroup_from_task","0.0791904","228800000","0.943182","1.05063","vmlinux","mem_cgroup_from_task","[Unknown]","0xffffffff81242a10"
"flush_tlb_func_common","0.0791904","13000000","15","0.949367","vmlinux","flush_tlb_func_common","[Unknown]","0xffffffff81071cb0"
"perf_iterate_sb","0.078188","80600000","2.16129","0.858974","vmlinux","perf_iterate_sb","[Unknown]","0xffffffff811a9340"
"do_mmap","0.0771856","130000000","1.42","0.922078","vmlinux","do_mmap","[Unknown]","0xffffffff812040e0"
"select_task_rq_fair","0.0771856","18200000","8.57143","0.779221","vmlinux","select_task_rq_fair","[Unknown]","0xffffffff810b6ee0"
"finish_task_switch","0.0771856","49400000","1.89474","0.467532","vmlinux","finish_task_switch","[Unknown]","0xffffffff810ac7c0"
"__d_lookup","0.0761832","0","","0.842105","vmlinux","__d_lookup","[Unknown]","0xffffffff812754b0"
"idle_cpu","0.0761832","44200000","2.05882","0.460526","vmlinux","idle_cpu","[Unknown]","0xffffffff810b25f0"
"do_dentry_open","0.0751808","124800000","1.1875","0.76","vmlinux","do_dentry_open","[Unknown]","0xffffffff81254990"
"__hrtimer_init","0.0751808","26000000","4.2","0.56","vmlinux","__hrtimer_init","[Unknown]","0xffffffff810ffac0"
"getnstimeofday64","0.0741783","119600000","1.5","0.932432","vmlinux","getnstimeofday64","[Unknown]","0xffffffff81102640"
"update_blocked_averages","0.0731759","33800000","2.92308","0.520548","vmlinux","update_blocked_averages","[Unknown]","0xffffffff810bc2a0"
"task_tick_fair","0.0731759","52000000","3.1","0.849315","vmlinux","task_tick_fair","[Unknown]","0xffffffff810be3b0"
"ext4_claim_free_clusters","0.0721735","106600000","1.41463","0.805556","vmlinux","ext4_claim_free_clusters","[Unknown]","0xffffffff812e4250"
"rb_next_postorder","0.0721735","153400000","1.11864","0.916667","vmlinux","rb_next_postorder","[Unknown]","0xffffffff818f2ba0"
"page_evictable","0.0711711","10400000","11.75","0.661972","vmlinux","page_evictable","[Unknown]","0xffffffff811d6b40"
"radix_tree_maybe_preload","0.0701687","5200000","15","0.428571","vmlinux","radix_tree_maybe_preload","[Unknown]","0xffffffff818f0b60"
"free_buffer_head","0.0701687","33800000","3.84615","0.714286","vmlinux","free_buffer_head","[Unknown]","0xffffffff81292fc0"
"intel_pstate_update_util","0.0681639","5200000","21.5","0.632353","vmlinux","intel_pstate_update_util","[Unknown]","0xffffffff8176d1d0"
"lru_add_drain_cpu","0.0671615","75400000","2.41379","1.04478","vmlinux","lru_add_drain_cpu","[Unknown]","0xffffffff811d0c30"
"apparmor_file_free_security","0.0661591","41600000","4.875","1.18182","vmlinux","apparmor_file_free_security","[Unknown]","0xffffffff813e3cf0"
"do_get_write_access","0.0661591","46800000","2.77778","0.757576","vmlinux","do_get_write_access","[Unknown]","0xffffffff8133f310"
"ext4_invalidatepage","0.0651567","585000000","0.266667","0.923077","vmlinux","ext4_invalidatepage","[Unknown]","0xffffffff812fce20"
"uncharge_batch","0.0641542","171600000","1.15152","1.1875","vmlinux","uncharge_batch","[Unknown]","0xffffffff81247030"
"find_next_zero_bit","0.0641542","57200000","1.95455","0.671875","vmlinux","find_next_zero_bit","[Unknown]","0xffffffff8145c0c0"
"put_prev_entity","0.0631518","18200000","6.57143","0.730159","vmlinux","put_prev_entity","[Unknown]","0xffffffff810bc910"
"lockref_put_return","0.0621494","140400000","1.42593","1.24194","vmlinux","lockref_put_return","[Unknown]","0xffffffff81453ec0"
"do_munmap","0.0621494","85800000","1.36364","0.725806","vmlinux","do_munmap","[Unknown]","0xffffffff812023f0"
"link_path_walk","0.0621494","499200000","0.322917","1","vmlinux","link_path_walk","[Unknown]","0xffffffff81265e90"
"pagevec_lookup_range","0.061147","197600000","0.421053","0.52459","vmlinux","pagevec_lookup_range","[Unknown]","0xffffffff811cee60"
"ext4_writepages","0.0601446","28600000","3.63636","0.666667","vmlinux","ext4_writepages","[Unknown]","0xffffffff81302e80"
"free_pcp_prepare","0.0581398","371800000","0.335664","0.827586","vmlinux","free_pcp_prepare","[Unknown]","0xffffffff811c3d70"
"try_to_release_page","0.0581398","20800000","5.625","0.775862","vmlinux","try_to_release_page","[Unknown]","0xffffffff811bb060"
"__lookup_mnt","0.0581398","132600000","1.27451","1.12069","vmlinux","__lookup_mnt","[Unknown]","0xffffffff8127c6e0"
"vma_merge","0.0571374","54600000","3.66667","1.35088","vmlinux","vma_merge","[Unknown]","0xffffffff81201790"
"hrtimer_active","0.0571374","20800000","3.125","0.438596","vmlinux","hrtimer_active","[Unknown]","0xffffffff810ff620"
"should_failslab","0.0571374","299000000","0.382609","0.77193","vmlinux","should_failslab","[Unknown]","0xffffffff811e9dd0"
"pick_next_task_idle","0.0571374","5200000","13","0.45614","vmlinux","pick_next_task_idle","[Unknown]","0xffffffff810b4c90"
"jbd2_journal_add_journal_head","0.0571374","28600000","3.63636","0.701754","vmlinux","jbd2_journal_add_journal_head","[Unknown]","0xffffffff81349230"
"wake_up_bit","0.056135","23400000","3.22222","0.517857","vmlinux","wake_up_bit","[Unknown]","0xffffffff810c9eb0"
"__ext4_new_inode","0.056135","18200000","5.85714","0.732143","vmlinux","__ext4_new_inode","[Unknown]","0xffffffff812f5640"
"apparmor_file_open","0.0551326","41600000","2.4375","0.709091","vmlinux","apparmor_file_open","[Unknown]","0xffffffff813e5970"
"__wake_up","0.0551326","2600000","51","0.927273","vmlinux","__wake_up","[Unknown]","0xffffffff810c9850"
"ext4_file_open","0.0541301","26000000","4.2","0.777778","vmlinux","ext4_file_open","[Unknown]","0xffffffff812f1990"
"ext4_ext_map_blocks","0.0541301","20800000","4","0.592593","vmlinux","ext4_ext_map_blocks","[Unknown]","0xffffffff812ecb50"
"do_sys_open","0.0531277","44200000","2.58824","0.830189","vmlinux","do_sys_open","[Unknown]","0xffffffff812561b0"
"mb_free_blocks","0.0521253","52000000","1.35","0.519231","vmlinux","mb_free_blocks","[Unknown]","0xffffffff8130c310"
"get_nohz_timer_target","0.0521253","36400000","2","0.538462","vmlinux","get_nohz_timer_target","[Unknown]","0xffffffff810af1f0"
"generic_make_request_checks","0.0511229","20800000","2.5","0.392157","vmlinux","generic_make_request_checks","[Unknown]","0xffffffff8141dd40"
"native_sched_clock","0.0501205","31200000","2.66667","0.64","vmlinux","native_sched_clock","[Unknown]","0xffffffff81035a30"
"iov_iter_init","0.0491181","150800000","0.758621","0.897959","vmlinux","iov_iter_init","[Unknown]","0xffffffff814578c0"
"__switch_to_asm","0.0491181","5200000","19","0.77551","vmlinux","__switch_to_asm","[Unknown]","0xffffffff81a00170"
"radix_tree_node_alloc.constprop.19","0.0481157","26000000","3.4","0.708333","vmlinux","radix_tree_node_alloc.constprop.19","[Unknown]","0xffffffff818f0eb0"
"find_next_bit","0.0481157","75400000","1.2069","0.729167","vmlinux","find_next_bit","[Unknown]","0xffffffff8145c060"
"rcu_check_callbacks","0.0481157","15600000","5.83333","0.729167","vmlinux","rcu_check_callbacks","[Unknown]","0xffffffff810f5cc0"
"kmalloc_slab","0.0471133","218400000","0.440476","0.787234","vmlinux","kmalloc_slab","[Unknown]","0xffffffff811ec870"
"update_min_vruntime","0.0471133","26000000","1.6","0.340426","vmlinux","update_min_vruntime","[Unknown]","0xffffffff810b52a0"
"mntput_no_expire","0.0471133","57200000","2.68182","1.25532","vmlinux","mntput_no_expire","[Unknown]","0xffffffff8127bf50"
"apic_timer_interrupt","0.0451085","7800000","12.6667","0.844444","vmlinux","apic_timer_interrupt","[Unknown]","0xffffffff81a01a10"
"tick_program_event","0.044106","10400000","7.5","0.681818","vmlinux","tick_program_event","[Unknown]","0xffffffff8110fe20"
"rb_erase","0.0431036","39000000","1.26667","0.44186","vmlinux","rb_erase","[Unknown]","0xffffffff818f2c10"
"ext4_release_file","0.0431036","62400000","2.45833","1.37209","vmlinux","ext4_release_file","[Unknown]","0xffffffff812f18d0"
"may_open","0.0431036","52000000","2.15","1","vmlinux","may_open","[Unknown]","0xffffffff81264770"
"__alloc_fd","0.0431036","72800000","1.75","1.13953","vmlinux","__alloc_fd","[Unknown]","0xffffffff81279b90"
"__rb_insert_augmented","0.0431036","91000000","1.68571","1.37209","vmlinux","__rb_insert_augmented","[Unknown]","0xffffffff818f3ae0"
"from_kgid","0.0410988","39000000","1.53333","0.560976","vmlinux","from_kgid","[Unknown]","0xffffffff81132f20"
"_copy_from_user","0.0410988","13000000","5.6","0.682927","vmlinux","_copy_from_user","[Unknown]","0xffffffff8145f530"
"arch_get_unmapped_area_topdown","0.0410988","39000000","2.33333","0.853659","vmlinux","arch_get_unmapped_area_topdown","[Unknown]","0xffffffff81032990"
"__mnt_want_write_file","0.0400964","13000000","5.4","0.675","vmlinux","__mnt_want_write_file","[Unknown]","0xffffffff8127c3b0"
"perf_event_mmap","0.039094","145600000","0.928571","1.33333","vmlinux","perf_event_mmap","[Unknown]","0xffffffff811b17f0"
"swiotlb_map_sg_attrs","0.039094","122200000","0.489362","0.589744","vmlinux","swiotlb_map_sg_attrs","[Unknown]","0xffffffff814751e0"
"scsi_request_fn","0.039094","31200000","2.5","0.769231","vmlinux","scsi_request_fn","[Unknown]","0xffffffff81638030"
"walk_component","0.039094","221000000","0.329412","0.717949","vmlinux","walk_component","[Unknown]","0xffffffff81265b40"
"__block_write_begin","0.039094","5200000","9","0.461538","vmlinux","__block_write_begin","[Unknown]","0xffffffff81295aa0"
"reweight_entity","0.0380916","59800000","0.652174","0.394737","vmlinux","reweight_entity","[Unknown]","0xffffffff810ba010"
"get_request","0.0380916","20800000","4.375","0.921053","vmlinux","get_request","[Unknown]","0xffffffff8141d500"
"policy_nodemask","0.0370892","15600000","5","0.810811","vmlinux","policy_nodemask","[Unknown]","0xffffffff81222d30"
"dx_probe","0.0370892","44200000","1.35294","0.621622","vmlinux","dx_probe","[Unknown]","0xffffffff81315d40"
"sd_init_command","0.0370892","20800000","3.875","0.837838","vmlinux","sd_init_command","[Unknown]","0xffffffff81643a20"
"__x86_indirect_thunk_r8","0.0370892","10400000","8.75","0.945946","vmlinux","__x86_indirect_thunk_r8","[Unknown]","0xffffffff81c030e0"
"hrtimer_reprogram","0.0360868","13000000","2.6","0.361111","vmlinux","hrtimer_reprogram","[Unknown]","0xffffffff810ff660"
"enqueue_hrtimer","0.0360868","5200000","14","0.777778","vmlinux","enqueue_hrtimer","[Unknown]","0xffffffff810ff9e0"
"lapic_next_deadline","0.0360868","10400000","4.75","0.527778","vmlinux","lapic_next_deadline","[Unknown]","0xffffffff81053760"
"try_to_wake_up","0.0350844","26000000","1.9","0.542857","vmlinux","try_to_wake_up","[Unknown]","0xffffffff810b0820"
"__inc_zone_page_state","0.0350844","41600000","1.25","0.571429","vmlinux","__inc_zone_page_state","[Unknown]","0xffffffff811e4960"
"ext4_find_dest_de","0.0350844","166400000","0.546875","1","vmlinux","ext4_find_dest_de","[Unknown]","0xffffffff813182a0"
"__vma_rb_erase","0.0350844","62400000","1.54167","1.05714","vmlinux","__vma_rb_erase","[Unknown]","0xffffffff81200a50"
"security_mmap_file","0.0350844","85800000","1.27273","1.2","vmlinux","security_mmap_file","[Unknown]","0xffffffff8139abe0"
"path_init","0.0350844","111800000","0.813953","1","vmlinux","path_init","[Unknown]","0xffffffff81263c40"
"__follow_mount_rcu.isra.28","0.0340819","114400000","0.840909","1.08824","vmlinux","__follow_mount_rcu.isra.28","[Unknown]","0xffffffff81264860"
"switch_mm","0.0340819","18200000","2.57143","0.529412","vmlinux","switch_mm","[Unknown]","0xffffffff81071c40"
"__x64_sys_close","0.0340819","7800000","12.6667","1.11765","vmlinux","__x64_sys_close","[Unknown]","0xffffffff812548a0"
"thp_get_unmapped_area","0.0340819","15600000","5.33333","0.941176","vmlinux","thp_get_unmapped_area","[Unknown]","0xffffffff81238d20"
"cpu_needs_another_gp","0.0340819","7800000","9.66667","0.852941","vmlinux","cpu_needs_another_gp","[Unknown]","0xffffffff810f34b0"
"generic_permission","0.0340819","135200000","0.5","0.764706","vmlinux","generic_permission","[Unknown]","0xffffffff812643c0"
"prepare_exit_to_usermode","0.0340819","20800000","3.25","0.764706","vmlinux","prepare_exit_to_usermode","[Unknown]","0xffffffff81003fb0"
"pmd_devmap_trans_unstable","0.0340819","109200000","0.571429","0.705882","vmlinux","pmd_devmap_trans_unstable","[Unknown]","0xffffffff811f6190"
"down_write_killable","0.0330795","62400000","1.54167","1.12121","vmlinux","down_write_killable","[Unknown]","0xffffffff8190bf80"
"run_timer_softirq","0.0330795","2600000","17","0.515152","vmlinux","run_timer_softirq","[Unknown]","0xffffffff810fd5f0"
"lookup_fast","0.0330795","210600000","0.592593","1.45455","vmlinux","lookup_fast","[Unknown]","0xffffffff81265250"
"generic_make_request","0.0330795","23400000","2.11111","0.575758","vmlinux","generic_make_request","[Unknown]","0xffffffff8141e7b0"
"generic_update_time","0.0330795","13000000","3.8","0.575758","vmlinux","generic_update_time","[Unknown]","0xffffffff812767a0"
"file_ra_state_init","0.0330795","15600000","6.83333","1.24242","vmlinux","file_ra_state_init","[Unknown]","0xffffffff811cdfb0"
"unlink_file_vma","0.0320771","41600000","2.4375","1.21875","vmlinux","unlink_file_vma","[Unknown]","0xffffffff81200dd0"
"getname_flags","0.0320771","88400000","0.911765","0.96875","vmlinux","getname_flags","[Unknown]","0xffffffff812697f0"
"decay_load","0.0320771","72800000","1","0.875","vmlinux","decay_load","[Unknown]","0xffffffff810b5740"
"ext4_sync_file","0.0320771","2600000","26","0.8125","vmlinux","ext4_sync_file","[Unknown]","0xffffffff812f3810"
"hrtimer_try_to_cancel","0.0320771","13000000","3.2","0.5","vmlinux","hrtimer_try_to_cancel","[Unknown]","0xffffffff810ffc60"
"vmacache_update","0.0310747","15600000","7.5","1.45161","vmlinux","vmacache_update","[Unknown]","0xffffffff811f11d0"
"wait_on_page_bit_common","0.0310747","2600000","18","0.580645","vmlinux","wait_on_page_bit_common","[Unknown]","0xffffffff811bb4f0"
"flush_tlb_mm_range","0.0300723","91000000","1.22857","1.43333","vmlinux","flush_tlb_mm_range","[Unknown]","0xffffffff81072170"
"ext4_free_blocks","0.0300723","13000000","4.8","0.8","vmlinux","ext4_free_blocks","[Unknown]","0xffffffff81310cd0"
"_raw_spin_trylock","0.0300723","7800000","6.66667","0.666667","vmlinux","_raw_spin_trylock","[Unknown]","0xffffffff8190e730"
"from_kprojid","0.0300723","265200000","0.284314","0.966667","vmlinux","from_kprojid","[Unknown]","0xffffffff81132f50"
"mempool_alloc","0.0300723","20800000","3.25","0.866667","vmlinux","mempool_alloc","[Unknown]","0xffffffff811bfe70"
"account_entity_enqueue","0.0300723","0","","0.333333","vmlinux","account_entity_enqueue","[Unknown]","0xffffffff810b9af0"
"workingset_activation","0.0300723","31200000","2.91667","1.16667","vmlinux","workingset_activation","[Unknown]","0xffffffff811f3020"
"__cancel_dirty_page","0.0290699","283400000","0.302752","1.13793","vmlinux","__cancel_dirty_page","[Unknown]","0xffffffff811cdb50"
"__do_softirq","0.0290699","7800000","4.66667","0.482759","vmlinux","__do_softirq","[Unknown]","0xffffffff81c00000"
"radix_tree_tagged","0.0290699","2600000","22","0.758621","vmlinux","radix_tree_tagged","[Unknown]","0xffffffff818efc90"
"__close_fd","0.0290699","15600000","5.5","1.13793","vmlinux","__close_fd","[Unknown]","0xffffffff812791a0"
"__f_unlock_pos","0.0290699","52000000","1.05","0.724138","vmlinux","__f_unlock_pos","[Unknown]","0xffffffff81279f50"
"kmem_cache_alloc_node","0.0290699","2600000","16","0.551724","vmlinux","kmem_cache_alloc_node","[Unknown]","0xffffffff81230120"
"task_work_run","0.0290699","28600000","2.36364","0.896552","vmlinux","task_work_run","[Unknown]","0xffffffff810a3070"
"__filemap_fdatawait_range","0.0280675","15600000","2.5","0.535714","vmlinux","__filemap_fdatawait_range","[Unknown]","0xffffffff811bb670"
"mb_mark_used","0.0280675","20800000","1.75","0.5","vmlinux","mb_mark_used","[Unknown]","0xffffffff8130d640"
"__vma_link_rb","0.0280675","70200000","1.11111","1.07143","vmlinux","__vma_link_rb","[Unknown]","0xffffffff81200e20"
"update_cfs_rq_h_load","0.0280675","0","","1.14286","vmlinux","update_cfs_rq_h_load","[Unknown]","0xffffffff810b5420"
"exit_to_usermode_loop","0.0280675","88400000","0.794118","0.964286","vmlinux","exit_to_usermode_loop","[Unknown]","0xffffffff81003c00"
"_copy_to_user","0.0270651","88400000","0.705882","0.888889","vmlinux","_copy_to_user","[Unknown]","0xffffffff8145f590"
"terminate_walk","0.0270651","36400000","1.42857","0.740741","vmlinux","terminate_walk","[Unknown]","0xffffffff81263930"
"vm_mmap_pgoff","0.0270651","44200000","1.64706","1.03704","vmlinux","vm_mmap_pgoff","[Unknown]","0xffffffff811e26d0"
"put_cpu_partial","0.0270651","59800000","2","1.7037","vmlinux","put_cpu_partial","[Unknown]","0xffffffff8122e340"
"ext4_discard_preallocations","0.0270651","20800000","1.375","0.407407","vmlinux","ext4_discard_preallocations","[Unknown]","0xffffffff8130fd80"
"ext4_ext_insert_extent","0.0270651","10400000","2.5","0.37037","vmlinux","ext4_ext_insert_extent","[Unknown]","0xffffffff812e95d0"
"cap_mmap_addr","0.0260627","15600000","6.16667","1.42308","vmlinux","cap_mmap_addr","[Unknown]","0xffffffff81397280"
"cpu_load_update","0.0260627","52000000","1.05","0.807692","vmlinux","cpu_load_update","[Unknown]","0xffffffff810b68c0"
"ksize","0.0260627","18200000","3.28571","0.884615","vmlinux","ksize","[Unknown]","0xffffffff8122b110"
