Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
 1003992   127401        0    88.7%           25      19267
  998476   126902        0    88.7%           25      19267
 1004476   127246        0    88.8%           25      19267
 1002514   126708        0    88.8%           25      19267
  996942   126598        0    88.7%           25      19268
 1013272   127416       33    88.8%           25      19268
 1024201   129304        0    88.8%           25      19268
 1026662   125152     3029    89.1%           25      19271
 1000452   127208        0    88.7%           25      19269
 1012517   127536        0    88.8%           25      19268
  978172   123395        0    88.8%           25      19269
  976088   123518        0    88.8%           25      19269
  993503   124969        0    88.8%           25      19268
  990866   124795        0    88.8%           25      19269
  999954   125504        0    88.8%           25      19269
  993727   125037       33    88.8%           25      19270
 1001560   126100        0    88.8%           25      19270
 1021596   122825     3031    89.3%           25      19271
 1008010   126467        0    88.9%           25      19269
 1005041   126309        0    88.8%           25      19270
 1012347   127413        0    88.8%           25      19270
 1006620   126033        0    88.9%           25      19269
 1014560   126959        0    88.9%           25      19270
 1010556   126983        0    88.8%           25      19269
 1013163   127819       33    88.8%           25      19270
 1018607   127316        0    88.9%           25      19269
 1021734   124147     3030    89.2%           25      19270
 1002412   125510        0    88.9%           25      19269
  997629   123870        0    89.0%           25      19269
 1001693   125672        0    88.9%           25      19270
 1019728   126891        0    88.9%           25      19269
 1012718   127640        0    88.8%           25      19270
 1019724   127552        0    88.9%           25      19270
 1008900   126734        0    88.8%           25      19270
  995349   124673       33    88.9%           25      19271
 1001505   126011        0    88.8%           25      19272
 1023179   124112     3029    89.2%           25      19271
 1011591   127002        0    88.8%           25      19271
  993424   125196        0    88.8%           25      19272
 1009880   126706        0    88.9%           25      19270
 1005273   127313        0    88.8%           25      19270
 1012337   127286        0    88.8%           25      19271
 1010557   127124        0    88.8%           25      19270
 1007127   126685       33    88.8%           25      19271
 1009100   126665        0    88.8%           25      19271
 1012129   123577     3029    89.1%           25      19272
  997776   125479        0    88.8%           25      19272
 1002825   126454        0    88.8%           25      19271
 1012625   127370        0    88.8%           25      19271
 1029228   129570        0    88.8%           25      19271
 1028387   129722        0    88.8%           25      19273
 1032984   130623        0    88.8%           25      19271
 1045250   130523        0    88.9%           25      19272
 1040258   130090       33    88.9%           25      19272
 1040745   130424        0    88.9%           25      19272
 1043186   126685     3029    89.2%           25      19271
 1041595   130149        0    88.9%           25      19273
 1039376   130267        0    88.9%           25      19271
 1024546   127888       87    88.9%           25      19273
 1034621   129609        0    88.9%           25      19272
 1044365   129982        0    88.9%           25      19272
 1042285   129712        0    88.9%           25      19273
 1044245   129540       37    89.0%           25      19272
 1044360   130240        0    88.9%           25      19274
 1040007   123994     5253    89.3%           25      19272
 1041591   129448        0    88.9%           25      19273
 1031543   129012        0    88.9%           25      19274
 1039687   129460       87    88.9%           25      19273
 1025916   127066        0    89.0%           25      19273
 1037818   129679        0    88.9%           25      19274
 1041702   129738        0    88.9%           25      19273
 1046112   129876        0    89.0%           25      19274
 1032257   128675       32    88.9%           25      19275
 1040872   128828        0    89.0%           25      19274
 1029823   126069     1301    89.1%           25      19275
 1026768   128306        0    88.9%           25      19274
 1041944   129127        0    89.0%           25      19275
 1045081   130268        0    88.9%           25      19274
 1020919   126233        0    89.0%           25      19273
 1026623   127759        0    88.9%           25      19273
 1035928   128721        0    88.9%           25      19273
 1036776   128678       36    89.0%           25      19273
 1040056   129302        0    88.9%           25      19274
 1034178   123908     3029    89.3%           25      19274
 1044466   129101        0    89.0%           25      19274
 1036958   128816        0    89.0%           25      19274
 1033116   128301        0    89.0%           25      19275
 1040928   129369        0    88.9%           25      19275
 1033693   127771        0    89.0%           25      19275
 1048643   129029        0    89.0%           25      19274
 1040918   129118        0    89.0%           25      19274
 1040339   128439       33    89.0%           25      19275
 1038420   128808        0    89.0%           25      19277
 1021823   125741     1251    89.0%           25      19276
 1038914   128968        0    89.0%           25      19275
 1035760   129037        0    88.9%           25      19275
 1036201   128938        0    88.9%           25      19274
 1031656   128663        0    88.9%           25      19275
 1034904   128642        0    88.9%           25      19275
 1031348   128724        0    88.9%           25      19275
 1035385   129099       33    88.9%           25      19275
 1028648   128837        0    88.9%           25      19276
 1040519   126722     3071    89.1%           25      19277
 1016943   128153        0    88.8%           25      19277
 1027989   128896        0    88.9%           25      19277
 1029459   129834        0    88.8%           25      19276
 1025807   129127        0    88.8%           25      19278
 1018081   128004       91    88.8%           25      19279
 1016332   128587        0    88.8%           25      19276
 1031987   129446        0    88.9%           25      19276
 1018517   128906       33    88.8%           25      19278
 1027318   127075     2201    89.0%           25      19278
 1023683   128590        0    88.8%           25      19279
 1017014   127944        0    88.8%           25      19278
 1015432   128237        0    88.8%           25      19278
 1014752   129605        0    88.7%           25      19278
 1025719   130195        0    88.7%           25      19278
 1023646   129689        0    88.8%           25      19279
 1010915   128861        0    88.7%           25      19278
 1009843   129506       33    88.6%           25      19279
 1020855   129255        0    88.8%           25      19278
 1027870   126420     3029    89.0%           25      19281
  994619   127556        0    88.6%           25      19281
  996073   127941        0    88.6%           25      19282
 1010819   129958        0    88.6%           25      19281
 1007358   129527        0    88.6%           25      19284
  998306   128804        0    88.6%           25      19283
 1004504   128509        0    88.7%           25      19285
  995479   128079        0    88.6%           25      19290
 1002899   129636       33    88.6%           25      19290
 1009688   124556     5249    89.0%           25      19290
 1005605   129676        0    88.6%           25      19288
 1009503   130130        0    88.6%           25      19289
  970113   126237        0    88.5%           25      19289
 1005732   129985        0    88.6%           25      19291
 1004350   130137        0    88.5%           25      19289
 1001132   130263        0    88.5%           25      19290
  994061   129338        0    88.5%           25      19291
  999519   130185       33    88.5%           25      19292
  997178   129633        0    88.5%           25      19292
  996504   126223     3024    88.8%           25      19294
 1004063   130204        0    88.5%           25      19293
 1000642   130102        0    88.5%           25      19295
  993884   128910      130    88.5%           25      19295
 1002718   130030        0    88.5%           25      19297
  994314   129122        0    88.5%           25      19297
  990233   129083        0    88.5%           25      19298
 1004041   130375        0    88.5%           25      19301
  993480   129245       28    88.5%           25      19302
 1006006   126938     3024    88.8%           25      19302
  997877   130155        0    88.5%           25      19303
  990806   129243        0    88.5%           25      19307
  989640   129035        0    88.5%           25      19309
  985375   127952       87    88.5%           25      19309
 1004115   130112        0    88.5%           25      19310
  996442   129483        0    88.5%           25      19311
  988173   128549        0    88.5%           25      19313
  994800   128982       33    88.5%           25      19314
  995644   129551        0    88.5%           25      19317
 1003081   126099     3023    88.8%           25      19322
 1001663   129413        0    88.6%           25      19319
  995242   129756        0    88.5%           25      19318
 1006332   130239        0    88.5%           25      19320
  986263   128377        0    88.5%           25      19319
 1000961   129474        0    88.5%           25      19319
  996180   130273        0    88.4%           25      19321
  993688   129203        5    88.5%           25      19320
  991735   129112       29    88.5%           25      19322
 1005056   126373     3021    88.8%           25      19321
  994767   129033        0    88.5%           25      19322
 1000333   130865        0    88.4%           25      19321
  989126   128614        0    88.5%           25      19321
  993960   129629        0    88.5%           25      19322
  981538   128283        0    88.4%           25      19324
  985050   128573        0    88.5%           25      19325
  992986   128691        0    88.5%           25      19324
  999448   130074       33    88.5%           25      19329
 1003480   130325        0    88.5%           25      19326
 1010667   126985     3018    88.8%           25      19327
  994691   128735        0    88.5%           25      19330
  995632   129330        0    88.5%           25      19331
  998455   130141        0    88.5%           25      19328
 1003210   129280       67    88.6%           25      19331
  989139   127408        0    88.6%           25      19332
  995559   129358        0    88.5%           25      19332
 1000563   128942       13    88.6%           25      19332
 1000622   129854        0    88.5%           25      19334
 1006852   126484     3018    88.8%           25      19333
  995781   129001        0    88.5%           25      19330
  995251   129635        0    88.5%           25      19333
  996260   128824        0    88.5%           25      19332
  998700   130774        0    88.4%           25      19332
 1005281   129965        0    88.6%           25      19332
 1008818   130418        0    88.6%           25      19332
 1001571   129847        0    88.5%           25      19332
 1008471   129771       33    88.6%           25      19334
 1005037   129871        0    88.6%           25      19333
 1018430   124963     5242    89.1%           25      19334
  997176   128276        0    88.6%           25      19334
 1002921   129206        0    88.6%           25      19335
 1012322   130689        0    88.6%           25      19334
  997992   129223        0    88.5%           26      19334
 1008031   129710        0    88.6%           26      19333
 1007664   130203        0    88.6%           26      19335
  998534   129789       32    88.5%           26      19335
  994028   127826        0    88.6%           26      19334
 1009702   127327     3020    88.8%           26      19333
 1006253   129609        0    88.6%           26      19333
 1002019   128851        0    88.6%           26      19333
 1002152   129396        0    88.6%           26      19334
  993255   128643        0    88.5%           26      19335
 1008848   129876        0    88.6%           26      19335
 1002576   130075        0    88.5%           26      19336
  996153   129431        0    88.5%           26      19335
  993939   129409       32    88.5%           26      19336
  994614   129506        0    88.5%           26      19337
 1003969   127444     3019    88.7%           26      19338
 1000864   130276        0    88.5%           26      19337
  994064   128941        0    88.5%           26      19337
 1004197   130915        0    88.5%           26      19337
 1002746   129209        0    88.6%           26      19338
 1005256   129493        0    88.6%           26      19338
 1004530   129747        0    88.6%           26      19339
 1009159   129746       33    88.6%           26      19337
 1013254   130873        0    88.6%           26      19338
 1016325   127099     3019    88.9%           26      19337
 1013650   130547        0    88.6%           26      19338
 1007458   129696        0    88.6%           26      19337
 1000825   128176       87    88.6%           26      19340
 1005186   129358        0    88.6%           26      19339
 1014940   129690        0    88.7%           26      19340
 1020453   130382        0    88.7%           26      19339
 1011812   130462        0    88.6%           26      19339
 1012133   129581       33    88.7%           26      19339
 1017891   129211        0    88.7%           26      19340
 1017839   125842     3019    89.0%           26      19341
 1012596   129722        0    88.6%           26      19339
 1023319   130713        0    88.7%           26      19342
 1001901   128226       87    88.7%           26      19339
 1014585   129363        0    88.7%           26      19341
 1020973   130291        0    88.7%           26      19340
 1025786   130061        0    88.7%           26      19339
 1022994   129616       33    88.8%           26      19340
 1012311   129499        0    88.7%           26      19340
 1025049   126518     3019    89.0%           26      19340
 1022793   130500        0    88.7%           26      19340
 1014678   130112        0    88.6%           26      19340
 1017267   129500        0    88.7%           26      19341
 1011234   128454        0    88.7%           26      19340
 1015719   129529        0    88.7%           26      19341
 1008545   128789        0    88.7%           26      19340
 1013779   129911        0    88.6%           26      19343
 1017059   130776       33    88.6%           26      19341
 1014623   130355        0    88.6%           26      19342
 1026386   127259     3017    89.0%           26      19341
 1012218   130030        0    88.6%           26      19344
 1010738   129625        0    88.6%           26      19342
 1010255   130041        0    88.6%           26      19342
 1002752   128322        0    88.7%           26      19341
 1000489   128668        0    88.6%           26      19341
 1011661   129602        0    88.6%           26      19342
 1011163   130237       33    88.6%           26      19341
 1005702   129818        0    88.6%           26      19342
  996060   122601     5239    89.0%           26      19345
 1011115   130512        0    88.6%           26      19344
 1009279   130556        0    88.5%           26      19343
 1000734   129699       87    88.5%           26      19343
 1004185   130170        0    88.5%           26      19342
 1004674   130254        0    88.5%           26      19343
 1000174   130264        0    88.5%           26      19343
  997897   129941        0    88.5%           26      19345
 1002897   131155       33    88.4%           26      19344
  997056   130055        0    88.5%           26      19344
  998700   125982     3020    88.8%           26      19345
  990734   129480        0    88.4%           26      19345
 1004279   130718        0    88.5%           26      19345
 1004479   130395        0    88.5%           26      19345
  988631   129219        0    88.4%           26      19346
  991292   129726        0    88.4%           26      19345
  999331   130838        0    88.4%           26      19345
  992763   129951       33    88.4%           26      19344
  993006   129995        0    88.4%           26      19346
 1004398   127187     3021    88.8%           26      19346
  995456   130221        0    88.4%           26      19346
  993394   129618        0    88.5%           26      19348
  990985   129539        0    88.4%           26      19347
  995146   130313        0    88.4%           26      19347
 1002112   130705        0    88.5%           26      19347
 1003356   130732        0    88.5%           26      19349
 1001403   130554        0    88.5%           26      19348
 1000590   130055       33    88.5%           26      19348
 1001223   129857        0    88.5%           26      19347
  998228   130415        0    88.4%           26      19348
  991013   128969        0    88.5%           26      19347
  991094   129706        0    88.4%           26      19347
 1008021   129815        0    88.6%           26      19349
  998232   129846        0    88.5%           26      19348
 1009233   130394        0    88.6%           26      19348
 1009683   130458        0    88.6%           26      19348
  999738   129839       33    88.5%           26      19349
 1001240   129595        0    88.5%           26      19351
 1012526   126657     3021    88.9%           26      19348
 1002980   129332        0    88.6%           26      19349
  986642   127776        0    88.5%           26      19349
 1002730   130311        0    88.5%           26      19349
 1011044   130571        0    88.6%           26      19350
 1013096   130864        0    88.6%           26      19351
 1006989   129968        0    88.6%           26      19351
 1006306   130435        0    88.5%           26      19352
 1003042   129555       33    88.6%           26      19352
 1010390   126193     3019    88.9%           26      19352
 1000782   129141        0    88.6%           26      19350
 1009988   130326        0    88.6%           26      19351
  998542   128794        0    88.6%           26      19351
 1004215   130134        0    88.5%           26      19352
 1004629   129536        0    88.6%           26      19351
 1004093   129825        0    88.6%           26      19351
 1000517   128735        0    88.6%           26      19351
 1001840   130261       33    88.5%           26      19353
 1002641   129554        0    88.6%           26      19355
 1008904   127074     3019    88.8%           26      19353
  997290   129496        0    88.5%           26      19355
  996999   130148        0    88.5%           26      19357
  989620   128303       87    88.5%           26      19354
  999482   129623        0    88.5%           26      19353
 1004089   130305        0    88.5%           26      19355
 1003766   130443        0    88.5%           26      19356
  991494   129254        0    88.5%           26      19358
 1003374   130365       30    88.5%           26      19357
 1005213   124433     5241    89.0%           26      19356
  991970   129219        0    88.5%           26      19356
 1001303   130042        0    88.5%           26      19357
  999673   129581        0    88.5%           26      19357
  981588   127024       87    88.5%           26      19357
 1004017   131005        0    88.5%           26      19359
 1004513   130014        0    88.5%           26      19357
 1004620   130893        0    88.5%           26      19357
 1000028   130105       33    88.5%           26      19358
 1003679   130179        0    88.5%           26      19358
 1007063   127239     3019    88.8%           26      19357
  991253   129880        0    88.4%           26      19358
  999140   130020        0    88.5%           26      19359
  994689   129949       87    88.4%           26      19360
  993962   128824        0    88.5%           26      19359
 1003798   130849        0    88.5%           26      19359
 1004784   130894        0    88.5%           26      19360
 1008509   130828        7    88.5%           26      19360
 1003119   130904       30    88.5%           26      19360
 1004209   127119     3018    88.8%           26      19361
  998529   130223        0    88.5%           26      19361
 1002449   129676        0    88.5%           26      19360
  997881   129780        0    88.5%           26      19361
  996428   130770        0    88.4%           26      19361
  995392   129379        0    88.5%           26      19361
  997525   130308        0    88.4%           26      19363
 1000912   130163        0    88.5%           26      19363
  994802   129681       32    88.5%           26      19362
  995877   130069        0    88.4%           26      19363
  992312   125785     3019    88.8%           26      19364
  998492   130190        0    88.5%           26      19363
 1004479   130215        0    88.5%           26      19365
  999969   130771        0    88.4%           26      19364
  997701   129892        0    88.5%           26      19363
  996926   130207        0    88.4%           26      19365
  998579   130596        0    88.4%           26      19366
  990282   129552       32    88.4%           26      19364
  990650   129933        0    88.4%           26      19365
 1001643   127431     3016    88.7%           26      19365
  980148   129048        0    88.4%           26      19366
  987605   130109        0    88.4%           26      19367
  985049   129982        0    88.3%           26      19366
  988828   130507       87    88.3%           26      19367
  992515   131199        0    88.3%           26      19367
  990071   131140        0    88.3%           26      19367
  984486   130736        0    88.3%           26      19370
  976911   129751       33    88.3%           26      19370
  981052   130381        0    88.3%           26      19369
  995343   128178     3016    88.6%           26      19370
  979342   129798        0    88.3%           26      19369
  987767   130467        0    88.3%           26      19371
  989042   130758        0    88.3%           26      19372
  987150   130281        0    88.3%           26      19371
  988793   130391        0    88.3%           26      19372
  989942   130282        0    88.4%           26      19375
  992977   130443       33    88.4%           26      19372
  985319   130295        0    88.3%           26      19373
 1000503   127554     3059    88.7%           26      19372
  992197   130477        0    88.4%           26      19372
  975460   128351        0    88.4%           26      19374
  986945   129829        0    88.4%           26      19375
  991017   130116        0    88.4%           26      19373
  992125   129728        0    88.4%           26      19374
  986155   129680        0    88.4%           26      19374
  992610   130126        0    88.4%           26      19375
  997771   130576       33    88.4%           26      19376
 1000582   130988       45    88.4%           26      19375
 1001776   125032     5239    88.9%           26      19375
  991091   130491        0    88.4%           26      19374
  971969   128112        0    88.4%           26      19375
  993819   129919        0    88.4%           26      19377
  992068   130016        0    88.4%           26      19378
  986728   129880        0    88.4%           26      19377
 1002943   130857        0    88.5%           26      19377
  991218   129627       47    88.4%           26      19378
 1005028   130731        0    88.5%           26      19378
 1010545   127992     3017    88.8%           26      19377
  993655   129621        0    88.5%           26      19380
  999825   130628        0    88.4%           26      19378
  977397   128285       87    88.4%           26      19380
  987166   129776        0    88.4%           26      19380
  992726   130136        0    88.4%           26      19382
  992496   130342        0    88.4%           26      19382
 1002456   131322        0    88.4%           26      19380
  994419   130068       33    88.4%           26      19383
  994680   127817     2293    88.6%           26      19383
  992950   130305        0    88.4%           26      19386
  996478   130910        0    88.4%           26      19381
  983650   129101        0    88.4%           26      19383
  973881   128099       90    88.4%           26      19384
  993015   130493        0    88.4%           26      19383
  990286   130857        0    88.3%           26      19385
  995484   130839        0    88.4%           26      19384
  989562   130182       33    88.4%           26      19384
  986439   130141        0    88.3%           26      19385
  991296   126395     3019    88.7%           26      19386
  982954   129892        0    88.3%           26      19387
  985274   130022       38    88.3%           26      19385
  991197   130380        0    88.4%           26      19386
  984326   129493        0    88.4%           26      19387
  999842   131310        0    88.4%           26      19387
  984546   131301        0    88.2%           26      19387
  978797   130085        0    88.3%           26      19386
  981815   130947       33    88.2%           26      19390
  971697   126067     3020    88.5%           26      19388
  984240   131104        0    88.2%           26      19388
  980976   130491        0    88.3%           26      19387
  980187   130777        0    88.2%           26      19389
  977171   130391        0    88.2%           26      19388
  979703   130626        0    88.2%           26      19389
  975848   130032        0    88.2%           26      19390
  981186   131465        0    88.2%           26      19390
  982611   130737       33    88.3%           26      19392
  978659   131367        0    88.2%           26      19390
  967875   125739     3020    88.5%           26      19391
  970444   130019        0    88.2%           26      19393
  977796   131639        0    88.1%           26      19393
  980250   131403        0    88.2%           26      19394
  968279   130031        0    88.2%           26      19394
  961866   129619        0    88.1%           26      19395
  977913   131214        0    88.2%           26      19395
  973646   131187        5    88.1%           26      19395
  971018   130505       29    88.2%           26      19396
  978596   127915     3020    88.4%           26      19397
  964226   130092        0    88.1%           26      19397
  980669   131766        0    88.2%           26      19398
  971394   131228        0    88.1%           26      19399
  971404   130754        0    88.1%           26      19399
  980120   131156        0    88.2%           26      19400
  974962   130252        0    88.2%           26      19400
  974364   130245        0    88.2%           26      19402
  971194   130427       33    88.2%           26      19402
  973056   130614        0    88.2%           26      19401
  984219   124787     5243    88.7%           26      19403
  965196   128650        0    88.2%           26      19402
  979182   130334        0    88.3%           26      19403
  984253   131241        0    88.2%           26      19404
  982931   131307        0    88.2%           26      19404
  982174   130480        0    88.3%           26      19403
  988718   131677        0    88.2%           26      19405
  978282   130423       33    88.2%           26      19404
  985423   131135        0    88.3%           26      19405
  982797   126779     3019    88.6%           26      19405
  975828   129521        0    88.3%           26      19404
  978952   129479        0    88.3%           26      19406
  987587   130817        0    88.3%           26      19406
  985671   131505        0    88.2%           26      19407
  974528   130965        0    88.2%           26      19408
  982806   131134        0    88.2%           26      19410
  958165   128808        0    88.1%           26      19407
  977449   131161       36    88.2%           26      19410
  979404   131476        0    88.2%           26      19411
  976520   127591     3020    88.4%           26      19411
  979062   131905        0    88.1%           26      19412
  969553   131126        0    88.1%           26      19410
  981071   132260        0    88.1%           26      19411
  979822   131860        0    88.1%           26      19412
  973615   130873        0    88.2%           26      19411
  971694   131177        0    88.1%           26      19413
  977284   131500       33    88.1%           26      19413
  971025   130950        0    88.1%           26      19413
  978414   127517     3022    88.5%           26      19413
  976575   131245        0    88.2%           26      19414
  978820   131060        0    88.2%           26      19416
  972887   130285        0    88.2%           26      19415
  965409   129645        0    88.2%           26      19417
  972126   130237        0    88.2%           26      19418
  980148   130951        0    88.2%           26      19418
  975088   131176        0    88.1%           26      19417
  976332   131039       33    88.2%           26      19419
  980081   127693     3023    88.5%           26      19419
  976264   130536        0    88.2%           26      19419
  979753   131238        0    88.2%           26      19419
  983529   131336        0    88.2%           26      19420
  973164   130456       87    88.2%           26      19421
  984300   131070        0    88.2%           26      19419
  974226   130450        0    88.2%           26      19421
  976785   130709        0    88.2%           26      19421
  978348   130369       33    88.2%           26      19420
  968549   129273        0    88.2%           26      19422
  985212   127218     3022    88.6%           26      19422
  980851   130344        0    88.3%           26      19422
  981369   130277        0    88.3%           26      19424
  974484   129797        0    88.2%           26      19424
  967930   129084        0    88.2%           26      19424
  974144   129913        0    88.2%           26      19424
  977005   130763        0    88.2%           26      19425
  978637   129810        0    88.3%           26      19424
  976359   129756       30    88.3%           26      19425
  983612   127706     3019    88.5%           26      19425
  983814   131489        0    88.2%           26      19424
  980486   130439        0    88.3%           26      19426
  984979   130229        0    88.3%           26      19426
  996082   131359        0    88.3%           26      19428
  976630   129506        0    88.3%           26      19426
  986506   130342        0    88.3%           26      19427
  986792   130383        0    88.3%           26      19428
  985979   130633       33    88.3%           26      19429
  987075   131201        0    88.3%           26      19428
  974138   122992     5244    88.8%           26      19430
  979201   130359        0    88.3%           26      19429
  980261   129660        0    88.3%           26      19430
  984501   130914        0    88.3%           26      19429
  986221   130901        0    88.3%           26      19432
  981841   129713        0    88.3%           26      19432
  985955   130562        0    88.3%           26      19431
  978498   129971        5    88.3%           26      19431
  983327   129932        2    88.3%           26      19431
 1006615   128124     3017    88.7%           26      19432
  976908   129830        0    88.3%           26      19434
  984422   130239        0    88.3%           26      19432
  981654   130345        0    88.3%           26      19434
  969677   130279       87    88.2%           26      19432
  970747   130030        0    88.2%           26      19433
  963536   129568        0    88.1%           26      19434
  966706   130975        0    88.1%           26      19436
  967995   131524       33    88.0%           26      19435
  962277   130858        0    88.0%           26      19437
  961363   127906     3015    88.3%           26      19436
  951866   130135        0    88.0%           26      19438
  957431   130675        0    88.0%           26      19439
  962713   130585       90    88.1%           26      19439
  967822   131137        0    88.1%           26      19440
  957322   130981        0    88.0%           26      19438
  969631   132148        0    88.0%           26      19440
  961139   130508       33    88.0%           26      19439
  968393   131003        0    88.1%           26      19440
  977887   127746     3016    88.4%           26      19439
  971119   131205        0    88.1%           26      19441
  964294   129898        0    88.1%           26      19441
  976928   131055        0    88.2%           26      19441
  980416   130856        0    88.2%           26      19441
  976106   130702        0    88.2%           26      19442
  977787   130677        0    88.2%           26      19443
  979423   130453        0    88.2%           26      19443
  990272   131109       33    88.3%           26      19444
  988067   125084     5272    88.8%           26      19445
  982527   130466        0    88.3%           26      19442
  987801   130736        0    88.3%           26      19444
  966144   128475        0    88.3%           26      19443
  987725   130025        0    88.4%           26      19444
  991697   130632        0    88.4%           26      19444
  991344   129590        0    88.4%           26      19444
  992472   129871        0    88.4%           26      19444
  998562   130657       33    88.4%           26      19444
 1005560   130801        0    88.5%           26      19445
 1013638   127666     3016    88.8%           26      19444
  997441   129728        0    88.5%           26      19445
 1011636   130296        0    88.6%           26      19445
 1003789   129816        0    88.5%           26      19444
 1007743   129109        0    88.6%           26      19445
 1002727   128706        0    88.6%           26      19445
 1005806   129103        0    88.6%           26      19444
 1019013   129915        3    88.7%           26      19445
 1014070   129489       28    88.7%           26      19446
 1016372   126213     3014    89.0%           26      19445
 1012178   129350        0    88.7%           26      19445
 1005220   127551        0    88.7%           26      19446
 1015164   128561        0    88.8%           26      19446
 1005528   128480       87    88.7%           26      19446
 1028597   130151        0    88.8%           26      19445
 1027233   130351        0    88.7%           26      19446
 1026630   129721        0    88.8%           26      19447
 1029447   129656       33    88.8%           26      19445
 1024997   129801        0    88.8%           26      19447
 1039568   123868     5240    89.4%           26      19447
 1031088   129802        0    88.8%           26      19447
 1028362   128621        0    88.9%           26      19447
 1036561   129430        0    88.9%           26      19447
 1018571   126811        0    88.9%           26      19449
 1033605   128883        0    88.9%           26      19447
 1034226   128636        0    88.9%           26      19447
 1034978   129142       33    88.9%           26      19447
 1034870   129058        0    88.9%           26      19446
 1039153   125003     3012    89.3%           26      19447
 1037115   129700        0    88.9%           26      19447
 1040776   129445        0    88.9%           26      19447
 1036780   129652        0    88.9%           26      19447
 1038812   129527        0    88.9%           26      19447
 1029313   128127        0    88.9%           26      19447
 1040979   128868        0    89.0%           26      19447
 1035667   128883        0    88.9%           26      19447
 1037443   129068       33    88.9%           26      19447
 1055749   126026     3011    89.3%           26      19448
 1036415   127938        0    89.0%           26      19448
 1043658   129051        0    89.0%           26      19448
 1045833   129279        0    89.0%           26      19447
 1041929   128864        0    89.0%           26      19447
 1039275   128966        0    89.0%           26      19447
 1040954   128912        0    89.0%           26      19447
 1040295   129451        0    88.9%           26      19448
 1046820   129088       36    89.0%           26      19447
 1046626   129224        0    89.0%           26      19447
 1049584   126339     3011    89.3%           26      19448
 1027073   127928        0    88.9%           26      19448
 1034597   127957        0    89.0%           26      19448
 1038779   128236        0    89.0%           26      19447
 1042199   129163        0    89.0%           26      19448
 1040646   128952        0    89.0%           26      19448
 1042949   129003        0    89.0%           26      19448
 1042846   128981        4    89.0%           26      19447
 1046270   129385        2    89.0%           26      19448
 1051254   126040     3011    89.3%           26      19448
 1042397   129039        0    89.0%           26      19447
 1034382   127712        0    89.0%           26      19448
 1038372   128458        0    89.0%           26      19447
 1042648   128999       87    89.0%           27      19448
 1039473   129538        0    88.9%           27      19448
 1048240   129454        0    89.0%           27      19448
 1045237   129592        0    89.0%           27      19447
 1040752   128281       33    89.0%           27      19448
 1048052   129427        0    89.0%           27      19448
 1033409   128557        0    88.9%           27      19449
 1036240   128179        0    89.0%           27      19449
 1019483   127263        0    88.9%           27      19448
 1040349   129758       87    88.9%           27      19449
 1041611   129491        0    88.9%           27      19449
 1042145   129762        0    88.9%           27      19448
 1039800   130206        0    88.9%           27      19449
 1039918   129889       32    88.9%           27      19448
 1032513   129439        0    88.9%           27      19448
 1037641   126243     3013    89.2%           27      19449
 1030233   128957        0    88.9%           27      19449
 1030069   128883        0    88.9%           27      19449
 1023174   127853       87    88.9%           27      19448
 1038212   129735        0    88.9%           27      19449
 1037746   129737        0    88.9%           27      19448
 1042939   129694        0    88.9%           27      19448
 1041033   129680       33    88.9%           27      19449
 1037739   129573        0    88.9%           27      19448
 1047476   123871     5238    89.4%           27      19449
 1042851   129949        0    88.9%           27      19449
 1042766   129849        0    88.9%           27      19449
 1045272   129640        0    89.0%           27      19449
 1023544   127194        0    88.9%           27      19449
 1045103   129759        0    89.0%           27      19448
 1037178   128753        0    89.0%           27      19449
 1043155   129636       32    88.9%           27      19447
 1044502   129453        0    89.0%           27      19448
 1050942   126594     3054    89.2%           27      19448
 1036433   128136        0    89.0%           27      19448
 1043210   129791        0    88.9%           27      19449
 1040769   128939        0    89.0%           27      19450
 1045985   129378        0    89.0%           27      19450
 1031941   128722       90    88.9%           27      19450
 1034318   128909        0    88.9%           27      19450
 1041993   128543        0    89.0%           27      19450
 1035249   128235       31    89.0%           27      19449
 1047271   125382     3010    89.3%           27      19449
 1031157   128108        0    88.9%           27      19448
 1049460   129524        0    89.0%           27      19449
 1039552   128577        0    89.0%           27      19450
 1046429   129338        0    89.0%           27      19451
 1048899   129609        0    89.0%           27      19450
 1048164   129585        0    89.0%           27      19450
 1045677   128603        0    89.0%           27      19450
 1037315   128412       36    89.0%           27      19449
 1051068   125602     3011    89.3%           27      19451
 1048263   129845        0    89.0%           27      19449
 1041870   128323        0    89.0%           27      19450
 1043284   130165        0    88.9%           27      19450
 1044656   129808        0    88.9%           27      19449
 1038303   129013        0    88.9%           27      19449
 1041854   129820        0    88.9%           27      19450
 1043176   129866        0    88.9%           27      19450
 1046103   130146       33    88.9%           27      19450
 1038880   128071        0    89.0%           27      19450
 1044105   126158     3013    89.2%           27      19451
 1047737   130254        0    88.9%           27      19450
 1023511   127305        0    88.9%           27      19452
 1030100   128048        0    88.9%           27      19450
 1021778   127495        0    88.9%           27      19449
 1013074   126277        0    88.9%           27      19450
 1020664   126715        0    89.0%           27      19450
 1009543   125957       33    88.9%           27      19450
 1024020   127217        0    88.9%           27      19450
 1033534   124425     3013    89.3%           27      19451
 1031848   127347        0    89.0%           27      19451
 1027979   126797       38    89.0%           27      19451
