Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  369598    20517        0    94.7%           12      19702
  368764    21202        0    94.6%           12      19703
  370910    20863        0    94.7%           12      19702
  402559    22726        0    94.7%           12      19702
  368929    20310        0    94.8%           12      19702
  367576    20594       32    94.7%           12      19702
  366980    20868        0    94.6%           12      19702
  369023    20395        0    94.8%           12      19702
  382708    17968     3025    95.5%           12      19702
  398469    22396        0    94.7%           12      19701
  373313    21054        0    94.7%           12      19701
  369893    20738       87    94.7%           12      19700
  372882    20706        0    94.7%           12      19701
  369854    20310        0    94.8%           12      19701
  371998    20584        0    94.8%           12      19701
  370710    20236       33    94.8%           12      19702
  373548    20557        0    94.8%           12      19702
  375686    17685     3024    95.5%           12      19701
  367224    20335        0    94.8%           12      19702
  365110    20184        0    94.8%           12      19701
  372934    20522        0    94.8%           12      19701
  376772    20922        0    94.7%           12      19701
  365422    20266        0    94.7%           12      19701
  366163    20145        0    94.8%           12      19701
  370574    20534       33    94.7%           12      19701
  368744    20477       14    94.7%           12      19700
  391800    22035        0    94.7%           12      19700
  391228    18310     3024    95.5%           12      19700
  372712    20689        0    94.7%           12      19700
  368962    20481       94    94.7%           12      19700
  367011    21587        0    94.4%           12      19699
  366445    19303        0    95.0%           12      19699
  365728    19279        0    95.0%           12      19701
  366263    19906       31    94.8%           12      19700
  365164    20567        0    94.7%           12      19700
  366956    20139        0    94.8%           12      19700
  376127    17116     3022    95.6%           12      19700
  368221    20352        0    94.8%           12      19700
  370086    20245        0    94.8%           12      19700
  383185    20450       87    94.9%           12      19701
  370457    20338        0    94.8%           12      19700
  366086    19970        0    94.8%           11      19701
  371517    20499        0    94.8%           11      19702
  367506    20474       33    94.7%           11      19702
  399566    22092        0    94.8%           11      19702
  383826    17847     3020    95.6%           11      19702
  370209    20480        0    94.8%           11      19702
  371887    20437        0    94.8%           11      19702
  371455    20352        0    94.8%           11      19702
  369233    19967        0    94.9%           11      19702
  372873    20049        0    94.9%           11      19701
  372241    19982        0    94.9%           11      19702
  373709    20037       33    94.9%           11      19701
  366576    19721        0    94.9%           11      19701
  369382    20024        0    94.9%           11      19701
  377258    14839     5246    96.2%           11      19702
  370828    19851        0    94.9%           11      19701
  405827    21770        0    94.9%           11      19702
  374379    20019        0    94.9%           11      19701
  360816    20618        0    94.6%           11      19702
  367142    21081        0    94.6%           11      19701
  369569    20963       30    94.6%           11      19701
  379838    21656        0    94.6%           11      19701
  365280    20937        0    94.6%           11      19701
  380044    18164     3018    95.4%           11      19701
  370786    20872        0    94.7%           11      19701
